,budget,id,popularity,production_companies,revenue,runtime,spoken_languages,status,title,vote_average,vote_count,genres_list,Countries,release_year,language
1942,0,94352,5.987486,1,34153101,91.0,['English'],1,Cirque du Soleil: Worlds Away,6.1,58,"['Fantasy', 'Family']",1,2012,en
1943,25000000,22256,3.849873,0,777423,117.0,['English'],1,Without Limits,6.2,19,['Drama'],1,1998,en
1944,25000000,12404,3.593165,3,2336172,114.0,['English'],1,Me and Orson Welles,6.6,49,"['Comedy', 'Drama', 'Romance']",1,2009,en
1945,13500000,152742,30.058263,5,19255873,124.0,['English'],1,La migliore offerta,7.7,704,"['Drama', 'Romance', 'Crime', 'Mystery']",1,2013,en
1946,25000000,11699,17.339852,6,10589102,122.0,"['Espa', 'English']",1,The Bad Lieutenant: Port of Call - New Orleans,6.0,326,"['Drama', 'Crime']",1,2009,en
1947,0,49953,15.805449,3,0,88.0,['English'],1,Sammy's avonturen: De geheime doorgang,5.6,151,"['Animation', 'Family']",2,2010,en
1948,25000000,48034,15.279021,1,48531470,154.0,['Fran'],1,Les petits mouchoirs,7.1,380,"['Comedy', 'Drama']",1,2010,fr
1949,0,39845,5.000126,2,0,117.0,['English'],1,Love Ranch,6.0,21,['Drama'],2,2010,en
1950,0,25353,1.684948,1,0,82.0,"['English', 'Fran', 'Polski']",1,La véritable histoire du Chat Botté,3.8,7,"['Family', 'Adventure', 'Animation']",1,2009,fr
1951,25000000,36696,5.753564,1,6500000,85.0,['P'],1,Белка и Стрелка. Звёздные собаки,6.3,10,"['Family', 'Animation']",2,2010,ru
1952,25000000,109091,35.022029,8,71009334,117.0,['English'],1,The Counselor,5.0,712,"['Thriller', 'Crime', 'Drama']",2,2013,en
1953,25000000,38543,12.31708,8,0,121.0,"['Dansk', 'English', 'Magyar', 'Latin']",1,Ironclad,6.2,227,"['Romance', 'Adventure', 'Action', 'History']",2,2011,en
1954,25000000,33157,1.894749,3,3052000,128.0,"['English', 'P']",1,Waterloo,7.0,31,"['History', 'Action', 'Drama']",2,1970,en
1955,25000000,290864,6.895866,2,0,100.0,[],1,一個人的武林,6.5,114,"['Crime', 'Action', 'Thriller']",2,2014,cn
1956,25000000,242166,3.344158,4,0,100.0,['English'],1,Red Sky,4.1,26,"['Action', 'Thriller']",2,2014,en
1957,14000000,859,14.480628,2,34670720,119.0,['English'],1,Dangerous Liaisons,7.0,257,"['Drama', 'Romance']",2,1988,en
1958,25000000,83770,14.613152,6,8784318,137.0,"['English', 'Fran']",1,On the Road,5.5,301,"['Adventure', 'Drama']",4,2012,en
1959,24000000,168,22.258428,1,133000000,119.0,"['English', 'suomi']",1,Star Trek IV: The Voyage Home,6.9,477,"['Science Fiction', 'Adventure']",1,1986,en
1960,24000000,1246,30.445257,3,155721132,102.0,"['English', 'Espa']",1,Rocky Balboa,6.5,835,['Drama'],1,2006,en
1961,24000000,4233,35.244037,4,172363301,120.0,['English'],1,Scream 2,6.1,840,"['Horror', 'Mystery']",1,1997,en
1962,25000000,174751,15.333575,4,1397284,98.0,['English'],1,Jane Got a Gun,5.4,285,"['Action', 'Drama', 'Western']",1,2016,en
1963,24000000,184098,15.237142,1,70181428,105.0,['English'],1,Think Like a Man Too,6.4,225,"['Comedy', 'Romance']",1,2014,en
1964,41300000,2069,23.441135,5,106371651,98.0,"['English', 'Fran', 'Espa']",1,The Whole Nine Yards,6.2,531,"['Comedy', 'Crime']",2,2000,en
1965,8200000,1788,25.03414,2,80035402,107.0,['English'],1,Footloose,6.4,505,"['Drama', 'Family', 'Music', 'Romance']",1,1984,en
1966,24000000,11635,24.70166,2,87055349,91.0,['English'],1,Old School,6.6,541,['Comedy'],1,2003,en
1967,24000000,177,16.146572,1,41895491,137.0,['English'],1,The Fisher King,7.2,341,"['Comedy', 'Drama']",1,1991,en
1968,65000000,3600,20.793026,3,40002112,100.0,['English'],1,I Still Know What You Did Last Summer,5.1,374,"['Horror', 'Mystery', 'Thriller']",1,1998,en
1969,24000000,2621,5.771479,1,36609995,115.0,"['English', 'Italiano']",1,Return to Me,6.1,67,"['Romance', 'Comedy', 'Drama']",1,2000,en
1970,24000000,10358,27.326466,2,42105111,102.0,['English'],1,Zack and Miri Make a Porno,6.1,721,['Comedy'],1,2008,en
1971,24000000,10480,3.572339,3,0,108.0,"['Espa', 'English']",1,Nurse Betty,5.9,111,"['Comedy', 'Crime', 'Thriller']",2,2000,en
1972,24000000,10313,20.69219,3,68729358,93.0,['English'],1,The Men Who Stare at Goats,5.9,742,"['Comedy', 'War']",2,2009,en
1973,0,18828,1.903405,1,0,88.0,['English'],1,Double Take,5.5,24,"['Adventure', 'Drama', 'Action', 'Comedy', 'Romance']",1,2001,en
1974,40000000,3558,10.713521,2,0,127.0,['English'],1,"Girl, Interrupted",7.6,721,['Drama'],2,1999,en
1975,17000000,13476,7.701041,1,16980098,95.0,['English'],1,Win a Date with Tad Hamilton!,5.5,160,"['Comedy', 'Romance']",1,2004,en
1976,24000000,10208,6.589193,1,16290976,87.0,['English'],1,Muppets from Space,5.8,92,"['Fantasy', 'Comedy', 'Science Fiction', 'Family']",1,1999,en
1977,24000000,24961,2.753313,2,21049053,134.0,['English'],1,The Wiz,5.9,58,"['Adventure', 'Family', 'Fantasy', 'Music']",1,1978,en
1978,24000000,20697,3.113009,1,12372410,107.0,['English'],1,Ready to Rumble,4.7,49,"['Action', 'Comedy', 'Drama']",1,2000,en
1979,24000000,20761,5.566203,1,8434146,124.0,"['English', 'Fran']",1,Play It to the Bone,5.7,53,"['Comedy', 'Drama']",1,1999,en
1980,24000000,70868,8.630825,1,30551495,89.0,['English'],1,I Don't Know How She Does It,5.0,141,"['Romance', 'Comedy']",1,2011,en
1981,24000000,43593,23.343839,5,83188165,88.0,['English'],1,Piranha 3D,5.3,581,"['Comedy', 'Horror']",1,2010,en
1982,23000000,6478,6.138213,1,0,118.0,['English'],1,Beyond the Sea,6.5,55,"['Drama', 'Music']",3,2004,en
1983,24000000,40688,2.353441,1,4562146,93.0,['English'],1,Meet the Deedles,4.1,19,"['Animation', 'Comedy', 'Family']",0,1998,en
1984,28000000,26672,2.439184,3,669276,72.0,['English'],1,The Thief and the Cobbler,6.8,26,"['Adventure', 'Fantasy', 'Animation', 'Science Fiction', 'Family']",1,1993,en
1985,0,45881,0.515677,0,0,120.0,['English'],1,The Bridge of San Luis Rey,5.4,15,"['Romance', 'Drama']",3,2004,en
1986,24000000,41283,26.324874,4,23081726,98.0,['English'],1,Faster,6.1,568,"['Crime', 'Drama', 'Action', 'Thriller']",1,2010,en
1987,24000000,4935,49.549984,4,234710455,119.0,[],1,ハウルの動く城,8.2,1991,"['Fantasy', 'Animation', 'Adventure']",1,2004,ja
1988,23600000,19908,57.300674,3,102391382,88.0,['English'],1,Zombieland,7.2,3550,"['Comedy', 'Horror']",1,2009,en
1989,23000000,10663,23.839127,1,185991646,90.0,['English'],1,The Waterboy,5.9,512,['Comedy'],1,1998,en
1990,18000000,1891,78.51783,2,538400000,124.0,['English'],1,The Empire Strikes Back,8.2,5879,"['Adventure', 'Action', 'Science Fiction']",1,1980,en
1991,19000000,9737,33.872182,1,141407024,118.0,['English'],1,Bad Boys,6.5,1699,"['Action', 'Comedy', 'Crime', 'Thriller']",1,1995,en
1992,23000000,37137,27.33256,1,86930411,85.0,['English'],1,The Naked Gun 2½: The Smell of Fear,6.6,546,"['Comedy', 'Crime']",1,1991,en
1993,23000000,9532,38.799596,2,53302314,98.0,"['English', 'Fran']",1,Final Destination,6.4,1378,['Horror'],1,2000,en
1994,12500000,10316,20.317469,5,75993061,101.0,['English'],1,The Ides of March,6.5,910,['Drama'],1,2011,en
1995,23000000,2787,18.493202,1,53187659,108.0,['English'],1,Pitch Black,6.7,1789,"['Thriller', 'Science Fiction', 'Action']",1,2000,en
1996,23000000,12658,7.901891,1,0,97.0,['English'],1,Someone Like You...,6.0,118,"['Comedy', 'Romance']",1,2001,en
1997,23000000,152601,53.682367,1,47351251,126.0,['English'],1,Her,7.9,4097,"['Romance', 'Science Fiction', 'Drama']",2,2013,en
1998,23000000,10866,11.183197,5,36642838,97.0,['English'],1,Joy Ride,6.3,325,"['Mystery', 'Thriller', 'Drama']",1,2001,en
1999,25000000,227707,8.842722,9,6399,99.0,['English'],1,The Adventurer: The Curse of the Midas Box,5.1,73,"['Fantasy', 'Adventure', 'Family']",3,2013,en
2000,23000000,21349,8.976738,1,18653615,114.0,['English'],1,Anywhere But Here,5.9,66,"['Drama', 'Comedy', 'Romance']",1,1999,en
2001,0,19150,2.634119,1,0,88.0,"['English', 'Espa']",1,The Crew,6.4,11,"['Action', 'Comedy']",1,2000,en
2002,23000000,70435,26.257951,2,33372606,93.0,"['English', 'Espa']",1,Haywire,5.6,505,"['Action', 'Thriller']",2,2011,en
2003,23000000,580,12.777008,1,51881013,89.0,['English'],1,Jaws: The Revenge,3.5,224,"['Adventure', 'Thriller']",1,1987,en
2004,0,9819,6.130231,3,0,98.0,"['English', 'Espa']",1,Marvin's Room,6.6,124,['Drama'],1,1996,en
2005,0,13579,4.030724,1,0,94.0,['English'],1,The Longshots,6.5,11,"['Drama', 'Family']",1,2008,en
2006,23000000,20024,6.921263,1,10827816,102.0,"['English', 'Fran']",1,The End of the Affair,6.6,55,['Drama'],2,1999,en
2007,23000000,2453,12.869436,2,7434726,98.0,['English'],1,Harley Davidson and the Marlboro Man,6.1,82,"['Action', 'Thriller']",1,1991,en
2008,23000000,6973,15.676123,4,29541790,124.0,['English'],1,In the Valley of Elah,6.6,261,"['History', 'Drama', 'Thriller', 'Crime', 'Mystery']",1,2007,en
2009,0,11156,8.426589,5,0,110.0,"['Fran', 'English']",1,Coco avant Chanel,6.6,246,"['Drama', 'History']",2,2009,fr
2010,11000000,354110,11.071522,3,0,90.0,['English'],1,Forsaken,5.8,101,"['Western', 'Drama']",1,2015,en
2011,23000000,22215,5.494047,9,9366227,86.0,"['English', 'Fran', 'Italiano', 'Latin']",1,Chéri,5.9,56,"['Drama', 'Comedy', 'Romance']",3,2009,en
2012,23000000,11632,6.618149,2,16123851,141.0,"['English', 'Fran', 'Deutsch']",1,Vanity Fair,5.5,73,"['Drama', 'Romance']",2,2004,en
2013,23000000,30596,7.876883,1,5837674,139.0,['English'],1,十月圍城,6.5,57,"['Drama', 'Action', 'History']",1,2009,cn
2014,25000000,3021,35.169779,3,94679598,104.0,['English'],1,1408,6.5,1343,"['Horror', 'Thriller']",1,2007,en
2015,22700000,957,39.890798,0,38119483,96.0,['English'],1,Spaceballs,6.7,902,"['Comedy', 'Science Fiction']",1,1987,en
2016,22500000,256917,22.096286,2,15520023,112.0,"['P', 'T', 'English']",1,The Water Diviner,6.8,431,"['War', 'Drama']",2,2014,en
2017,22000000,251,41.967005,1,505000000,127.0,['English'],1,Ghost,6.9,1339,"['Fantasy', 'Drama', 'Thriller', 'Mystery', 'Romance']",1,1990,en
2018,23000000,544,57.110486,1,369884651,119.0,['English'],1,There's Something About Mary,6.5,1590,"['Romance', 'Comedy']",1,1998,en
2019,22000000,11395,16.234053,2,189833357,97.0,['English'],1,The Santa Clause,6.3,489,"['Fantasy', 'Drama', 'Comedy', 'Family']",1,1994,en
2020,20000000,14635,11.263361,2,75597042,127.0,['English'],1,The Rookie,6.5,110,"['Drama', 'Family']",1,2002,en
2021,22000000,13680,20.699212,3,147880543,110.0,['English'],1,The Game Plan,6.0,428,"['Comedy', 'Family']",1,2007,en
2022,24000000,688,17.606087,2,182016617,135.0,['English'],1,The Bridges of Madison County,7.3,385,"['Drama', 'Romance']",1,1995,en
2023,22000000,11090,13.786075,2,84772742,84.0,['English'],1,The Animal,4.6,304,"['Action', 'Comedy']",1,2001,en
2024,22000000,783,35.227212,5,77737889,191.0,['English'],1,Gandhi,7.4,716,"['Drama', 'History']",2,1982,en
2025,22000000,228194,27.898438,7,88880821,122.0,"['English', 'Fran']",1,The Hundred-Foot Journey,7.3,508,['Drama'],3,2014,en
2026,22000000,1642,23.218144,1,110627965,114.0,"['English', 'Espa']",1,The Net,5.6,354,"['Crime', 'Drama', 'Mystery', 'Thriller', 'Action']",1,1995,en
2027,22000000,10950,26.071644,1,92542418,132.0,['English'],1,I Am Sam,7.2,530,['Drama'],1,2001,en
2028,22000000,235260,9.175762,2,67800064,138.0,['English'],1,Son of God,5.9,83,['Drama'],1,2014,en
2029,22000000,277,81.829237,4,95708457,121.0,['English'],1,Underworld,6.6,2512,"['Fantasy', 'Action', 'Thriller']",4,2003,en
2030,22000000,8999,17.7091,3,57479076,108.0,"['English', 'Fran']",1,Derailed,6.1,319,"['Drama', 'Thriller']",2,2005,en
2031,22000000,11323,17.772518,3,35424826,108.0,['English'],1,The Informant!,6.0,301,"['Drama', 'Comedy', 'Crime']",1,2009,en
2032,22000000,10445,5.609755,2,0,131.0,['English'],1,Shadowlands,6.8,61,"['Drama', 'Romance']",1,1993,en
2033,22000000,11453,10.259461,2,22400154,83.0,"['Nederlands', 'English', 'Polski', 'Portugu']",1,Deuce Bigalow: European Gigolo,4.7,225,['Comedy'],1,2005,en
2034,26000000,146239,30.114383,2,51164106,105.0,['English'],1,Delivery Man,6.2,551,['Comedy'],1,2013,en
2035,0,205588,10.547959,4,9930095,108.0,"['P', 'English', 'Fran']",1,Our Kind of Traitor,6.0,160,['Thriller'],2,2016,en
2036,22000000,10878,12.887673,3,19351569,90.0,"['English', 'Polski', 'Portugu', 'Espa']",1,Saving Silverman,5.4,154,"['Comedy', 'Crime', 'Romance']",1,2001,en
2037,22000000,82650,13.410919,0,77112176,94.0,['English'],1,Diary of a Wimpy Kid: Dog Days,6.0,223,"['Comedy', 'Family']",1,2012,en
2038,0,10279,3.70789,1,0,142.0,"['English', 'Italiano']",1,Summer of Sam,6.3,112,"['Thriller', 'Drama', 'Crime', 'Romance']",1,1999,en
2039,22000000,2294,21.865021,3,33788161,104.0,['English'],1,Jay and Silent Bob Strike Back,6.4,480,['Comedy'],1,2001,en
2040,30000000,2176,9.448517,1,23619609,106.0,"['Espa', 'English']",1,The Glass House,5.4,201,"['Drama', 'Thriller']",1,2001,en
2041,22000000,270487,39.006187,3,63647656,106.0,['English'],1,"Hail, Caesar!",5.7,1309,"['Comedy', 'Drama', 'Mystery']",1,2016,en
2042,22000000,19366,6.404571,3,0,98.0,['English'],1,Josie and the Pussycats,5.3,72,"['Comedy', 'Music']",2,2001,en
2043,22000000,204082,35.737655,2,43058898,100.0,['English'],1,Homefront,6.4,875,"['Action', 'Thriller']",1,2013,en
2044,22000000,24100,4.365196,1,13555988,95.0,"['English', 'Deutsch']",1,The Little Vampire,6.1,77,"['Family', 'Horror']",3,2000,en
2045,22000000,1599,14.925633,4,0,106.0,['English'],1,I Heart Huckabees,6.2,239,"['Comedy', 'Romance']",2,2004,en
2046,22000000,5550,14.725467,1,10696210,104.0,['English'],1,RoboCop 3,4.2,305,"['Action', 'Adventure', 'Crime', 'Science Fiction', 'Thriller']",1,1993,en
2047,0,30379,0.809588,2,0,104.0,['English'],1,Megiddo: The Omega Code 2,3.6,8,"['Action', 'Science Fiction', 'Thriller']",1,2001,en
2048,0,42586,0.816883,2,0,107.0,"['Deutsch', 'English']",1,Darling Lili,4.9,8,"['Drama', 'Comedy', 'Thriller', 'Music', 'Romance']",1,1970,en
2049,70000000,17709,8.792054,2,0,77.0,['English'],1,Dudley Do-Right,3.8,48,"['Comedy', 'Family', 'Romance']",1,1999,en
2050,25000000,287948,25.002715,1,72629670,96.0,['English'],1,The Transporter Refueled,5.2,559,"['Thriller', 'Action', 'Crime']",3,2015,en
2051,0,7548,7.588597,2,0,114.0,['English'],1,The Libertine,5.9,128,"['Drama', 'Romance']",1,2004,en
2052,21000000,9075,13.906611,13,26193068,145.0,"['Nederlands', 'Deutsch', 'English']",1,Zwartboek,7.2,277,"['Drama', 'Thriller', 'War']",3,2006,nl
2053,22000000,11661,13.960945,3,17709155,116.0,"['English', 'Fran', 'Deutsch', 'Latin']",1,Joyeux Noël,7.2,212,"['Romance', 'Drama', 'History', 'War', 'Music']",8,2005,fr
2054,2000000,109513,16.668854,4,14400000,100.0,"['English', 'Fran', 'Polski']",1,Hit & Run,5.5,224,"['Action', 'Comedy', 'Romance']",1,2012,en
2055,0,12085,6.847133,2,0,104.0,['English'],1,Mad Money,5.9,140,"['Action', 'Comedy', 'Crime']",1,2008,en
2056,22000000,204922,48.784734,5,15447154,92.0,['English'],1,Before I Go to Sleep,6.2,659,"['Mystery', 'Thriller']",3,2014,en
2057,22000000,38985,9.088209,2,12000000,121.0,"['English', 'Fran', 'Deutsch', 'Espa']",1,Sorcerer,7.4,98,"['Action', 'Thriller', 'Adventure']",1,1977,en
2058,22000000,44113,12.445176,2,9479718,105.0,['English'],1,Stone,5.2,192,['Drama'],1,2010,en
2059,0,21494,4.61335,0,0,115.0,"['Fran', 'Magyar']",1,Molière,6.7,45,"['Romance', 'Drama', 'Comedy']",1,2007,fr
2060,22000000,164457,29.230298,5,15400000,116.0,['English'],1,Out of the Furnace,6.5,720,"['Thriller', 'Drama', 'Crime']",1,2013,en
2061,25000000,4566,18.961323,3,92991835,119.0,['English'],1,Michael Clayton,6.5,501,"['Drama', 'Mystery', 'Crime']",1,2007,en
2062,0,17795,2.809378,2,0,101.0,['English'],1,My Fellow Americans,6.3,46,"['Comedy', 'Drama']",1,1996,en
2063,21500000,1073,12.819447,4,0,117.0,['English'],1,Arlington Road,7.0,239,"['Drama', 'Thriller', 'Mystery']",1,1999,en
2064,22000000,153158,14.866351,4,24000000,106.0,"['Espa', 'English']",1,Metegol,6.0,122,"['Animation', 'Adventure', 'Romance']",2,2013,es
2065,17000000,81836,15.013386,4,73244881,111.0,"['Italiano', 'English']",1,To Rome with Love,5.6,546,"['Romance', 'Comedy']",3,2012,en
2066,18000000,10724,8.700565,1,70687344,136.0,"['P', 'English']",1,Firefox,5.5,139,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",1,1982,en
2067,21000000,9473,27.197799,5,0,81.0,['English'],1,"South Park: Bigger, Longer & Uncut",7.1,893,"['Animation', 'Comedy', 'Music']",1,1999,en
2068,9000000,2196,20.410354,4,46,90.0,['English'],1,Death at a Funeral,6.9,497,"['Comedy', 'Drama']",1,2007,en
2069,21000000,1499,10.207065,3,42000000,96.0,['English'],1,Teenage Mutant Ninja Turtles III,5.1,184,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']",2,1993,en
2070,32000000,20857,5.683281,2,40222729,106.0,['English'],1,Hardball,6.3,123,"['Comedy', 'Romance']",2,2001,en
2071,21000000,82693,63.599973,1,205738714,122.0,['English'],1,Silver Linings Playbook,6.9,4742,"['Drama', 'Comedy', 'Romance']",1,2012,en
2072,21000000,1646,17.746981,2,41170784,123.0,"['English', 'Espa']",1,Freedom Writers,7.5,356,"['Crime', 'Drama']",2,2007,en
2073,0,44944,1.934524,1,37000000,134.0,['English'],1,For Colored Girls,7.0,22,['Drama'],1,2010,en
2074,21000000,4108,34.433521,2,43928932,92.0,"['English', 'Fran']",1,The Transporter,6.6,1692,"['Action', 'Crime', 'Thriller']",2,2002,en
2075,20000000,8456,26.21425,2,41627431,115.0,['English'],1,Never Back Down,6.4,497,"['Drama', 'Action']",1,2008,en
2076,21000000,7341,4.781538,2,17762705,104.0,['English'],1,The Rage: Carrie 2,5.1,76,"['Horror', 'Thriller', 'Science Fiction']",1,1999,en
2077,17000000,19255,10.13559,3,14899417,98.0,['English'],1,Away We Go,6.7,189,"['Drama', 'Comedy', 'Romance']",1,2009,en
2078,21000000,10187,5.815881,1,17600000,120.0,['English'],1,Swing Vote,5.8,65,"['Drama', 'Comedy']",1,2008,en
2079,21000000,31005,8.982335,5,10011050,117.0,['English'],1,Moonlight Mile,6.5,52,"['Romance', 'Drama']",1,2002,en
2080,30000000,49517,33.649652,4,0,127.0,"['Fran', 'English', 'P', 'Magyar']",1,Tinker Tailor Soldier Spy,6.6,840,"['Drama', 'Thriller', 'Mystery']",3,2011,en
2081,0,44857,2.636193,1,0,102.0,['English'],1,Molly,5.5,14,"['Drama', 'Comedy', 'Romance']",1,1999,en
2082,21000000,50780,13.847872,4,970816,91.0,['English'],1,The Beaver,6.3,276,['Drama'],2,2011,en
2083,35000000,16363,4.189378,2,69701637,114.0,['English'],1,The Best Little Whorehouse in Texas,5.9,41,['Comedy'],1,1982,en
2084,15000000,1946,21.928025,6,2856712,97.0,['English'],1,eXistenZ,6.7,475,"['Action', 'Thriller', 'Science Fiction', 'Horror']",3,1999,en
2085,18000000,85,68.159596,2,389925971,115.0,"['English', 'Espa', 'Deutsch']",1,Raiders of the Lost Ark,7.7,3854,"['Adventure', 'Action']",1,1981,en
2086,18000000,772,81.487685,2,358991681,120.0,"['English', 'Fran']",1,Home Alone 2: Lost in New York,6.3,2395,"['Comedy', 'Family', 'Adventure', 'Crime']",1,1992,en
2087,20000000,840,52.456505,3,303788635,135.0,"['English', 'Fran', 'Espa']",1,Close Encounters of the Third Kind,7.2,1098,"['Science Fiction', 'Drama']",1,1977,en
2088,38000000,9682,9.662715,1,29907685,90.0,"['English', 'Polski']",1,Pulse,5.0,150,"['Horror', 'Thriller']",1,2006,en
2089,20000000,96,25.28436,2,299965036,100.0,['English'],1,Beverly Hills Cop II,6.1,613,"['Action', 'Comedy', 'Crime']",1,1987,en
2090,20000000,10678,8.351385,2,132675402,105.0,"['English', 'Fran']",1,Bringing Down the House,5.4,183,['Comedy'],1,2003,en
2091,19000000,274,18.174804,1,272742922,119.0,['English'],1,The Silence of the Lambs,8.1,4443,"['Crime', 'Drama', 'Thriller']",1,1991,en
2092,20000000,8872,21.815122,1,121697323,94.0,['English'],1,Wayne's World,6.5,728,"['Music', 'Comedy']",1,1992,en
2093,20000000,16290,20.99174,1,117224271,94.0,"['Rom', 'English']",1,Jackass 3D,6.4,428,"['Comedy', 'Documentary', 'Action']",2,2010,en
2094,20000000,579,19.636044,1,187884007,116.0,['English'],1,Jaws 2,5.9,406,"['Horror', 'Thriller']",1,1978,en
2095,20000000,14405,12.25264,1,149281606,91.0,['English'],1,Beverly Hills Chihuahua,4.9,209,"['Adventure', 'Comedy', 'Family']",1,2008,en
2096,13000000,138843,49.975409,3,318000141,112.0,['English'],1,The Conjuring,7.4,3092,"['Horror', 'Thriller']",1,2013,en
2097,32000000,11637,13.590677,3,97918663,95.0,['English'],1,Are We There Yet?,5.2,221,"['Adventure', 'Comedy', 'Family', 'Romance']",1,2005,en
2098,20000000,226486,21.657563,2,100525432,97.0,['English'],1,Tammy,5.0,500,['Comedy'],1,2014,en
2099,35000000,1584,43.057323,5,131282949,108.0,['English'],1,School of Rock,6.7,1414,"['Comedy', 'Music']",2,2003,en
2100,18000000,9312,16.470895,2,122195920,101.0,['English'],1,Mortal Kombat,5.4,442,"['Action', 'Fantasy']",1,1995,en
2101,37000000,12153,28.703007,3,113086475,109.0,['English'],1,White Chicks,6.3,679,['Comedy'],1,2004,en
